Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Dropout
19.1,80192.0,1.92,72.1,4,22.3,3.8,3.19,3.29,3.22,False,True,True,True,False,False,True,False,False,False,False,False,False,False,0
21.3,25000.0,4.5,78.2,3,50.8,6.7,0.51,0.22,0.19,False,True,True,True,False,False,True,True,False,False,False,True,False,False,1
21.1,26553.0,2.78,89.4,0,34.8,5.0,2.63,3.2,3.24,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
18.5,25000.0,2.88,89.2,0,23.8,7.1,1.1,1.4,1.4,True,True,True,False,False,False,False,False,False,False,False,True,False,False,0
21.8,25000.0,4.68,80.6,2,34.0,7.8,1.81,2.04,2.15,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0
22.2,25000.0,5.68,80.7,3,52.0,3.8,2.0,2.07,2.07,False,True,True,False,False,False,False,False,False,False,True,False,True,False,1
23.4,29471.0,5.02,73.7,1,31.1,7.0,2.12,2.07,2.07,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
23.3,25000.0,4.76,85.2,1,48.4,8.0,3.14,2.85,2.97,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0
18.0,29129.0,4.44,70.9,4,16.2,7.4,2.38,2.25,2.25,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
18.9,105817.0,5.13,88.7,5,19.8,2.6,2.2,2.06,2.11,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0
22.1,25000.0,6.19,85.3,2,5.0,2.2,4.0,3.81,3.82,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
22.1,33418.0,3.25,79.9,2,53.7,4.7,1.84,2.04,2.01,True,True,False,False,False,False,True,True,False,False,False,False,True,False,0
22.1,51225.0,3.29,85.5,0,9.6,4.8,1.59,1.56,1.56,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0
29.5,35178.0,4.95,79.3,2,32.1,7.0,2.72,2.76,2.65,False,True,True,False,False,True,False,True,False,False,False,False,False,False,0
22.3,35436.0,1.78,83.5,1,50.9,3.8,2.86,2.69,2.73,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0
23.5,25000.0,3.87,83.7,1,41.7,6.2,1.51,1.37,1.29,True,True,False,False,True,False,False,False,False,True,False,False,True,False,0
23.1,25871.0,4.34,91.3,2,34.5,3.6,3.78,3.79,3.81,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0
22.4,25000.0,3.29,85.9,2,45.4,6.1,1.57,1.48,1.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
20.3,49396.0,1.51,90.4,1,22.0,4.7,1.74,2.44,2.44,False,True,True,True,False,False,False,False,False,False,False,True,False,False,1
22.7,25000.0,5.8,85.1,5,36.2,6.1,4.0,4.0,4.0,True,True,False,True,False,False,True,False,False,False,True,False,True,False,0
19.3,53245.0,3.22,81.5,0,28.6,4.8,2.1,2.22,2.23,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0
20.5,25000.0,3.28,86.1,1,28.4,1.5,3.29,3.33,3.33,True,True,True,False,False,False,False,False,False,True,False,False,False,True,0
19.9,52974.0,5.73,84.8,2,32.3,6.4,1.88,1.72,1.72,True,True,True,False,False,False,False,False,False,True,False,False,False,False,0
21.2,25000.0,0.5,79.1,0,44.1,7.6,1.87,1.27,1.27,True,True,False,False,False,False,False,True,False,False,False,True,False,False,0
26.1,25000.0,5.96,70.7,3,48.8,4.0,2.38,1.77,1.77,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0
17.0,42091.0,6.89,77.8,3,26.8,7.0,3.04,3.42,3.46,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0
22.5,51910.0,2.84,77.8,0,16.9,4.4,2.3,2.39,2.43,False,True,True,False,False,False,True,False,True,False,False,False,False,False,0
17.5,25000.0,3.36,86.4,1,20.2,3.1,2.88,2.8,2.8,False,True,True,True,False,False,False,False,True,False,False,True,False,False,0
20.0,45815.0,4.63,81.5,2,53.4,4.4,3.35,4.0,4.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0
23.4,25000.0,4.33,75.5,2,47.8,5.2,2.13,2.61,2.55,False,True,False,True,False,True,False,False,True,False,False,False,True,False,1
21.1,25000.0,5.28,80.7,1,16.9,3.1,4.0,3.6,3.7,True,True,False,True,False,False,True,True,False,False,False,False,False,False,0
18.6,64566.0,4.65,79.4,1,49.9,7.9,3.76,3.78,3.86,True,True,False,True,False,False,True,False,False,False,True,False,False,False,0
19.4,25999.0,5.08,74.6,0,21.5,2.7,4.0,3.81,3.86,True,True,False,False,True,False,False,True,False,False,False,True,False,False,0
22.5,25000.0,8.47,93.7,1,38.0,4.5,3.63,4.0,3.94,False,True,True,True,False,False,True,False,True,False,False,False,True,False,0
19.4,25000.0,1.93,80.5,2,21.5,3.8,2.63,2.81,2.81,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0
21.5,25000.0,5.75,75.7,3,56.0,7.9,2.5,2.64,2.68,True,True,False,False,True,False,False,True,False,False,False,True,False,False,0
21.1,26915.0,5.92,68.7,0,23.2,2.8,2.88,3.07,3.07,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
19.6,25000.0,2.57,82.7,0,17.4,7.0,0.86,0.8,0.78,True,True,False,False,True,False,False,False,False,True,False,False,True,False,0
25.7,33102.0,2.96,86.1,4,24.5,5.9,2.4,2.01,1.98,True,True,True,False,False,True,False,False,False,True,False,False,False,False,0
22.4,28519.0,4.65,76.8,2,61.5,3.3,4.0,4.0,4.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
17.0,67228.0,2.38,83.1,0,33.1,4.9,1.84,2.04,2.09,False,True,True,False,False,True,False,True,False,False,False,False,True,False,1
21.4,38358.0,3.2,73.3,2,17.7,5.2,1.77,1.79,1.83,False,True,True,False,True,False,False,True,False,False,False,False,False,False,1
19.5,39128.0,4.31,80.2,0,20.5,6.6,2.82,2.65,2.65,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
22.9,59820.0,3.11,90.7,1,9.0,4.3,3.78,3.77,3.71,False,True,True,False,True,False,False,False,True,False,False,False,False,False,0
19.3,25000.0,3.7,80.1,4,36.5,6.6,1.5,0.93,0.91,False,True,True,False,False,True,False,False,False,False,True,False,False,True,1
20.7,25000.0,2.87,76.8,1,15.0,5.6,0.85,0.94,0.88,False,True,True,False,False,True,False,False,False,True,False,False,False,False,0
22.1,61340.0,2.77,92.7,1,43.3,6.3,0.0,0.23,0.27,False,True,True,False,True,False,False,False,False,False,False,True,False,False,1
22.9,32257.0,4.61,83.6,0,39.5,3.9,3.18,3.11,3.07,False,True,True,True,False,True,False,False,False,True,False,False,True,False,0
18.4,32325.0,3.87,78.0,0,28.8,5.1,1.96,1.62,1.62,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0
20.3,25000.0,4.16,75.1,1,44.8,5.7,0.0,0.15,0.08,True,True,False,False,False,False,True,False,False,True,False,False,False,True,0
20.0,25000.0,4.92,72.8,1,41.1,5.6,1.41,1.35,1.36,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
19.6,49416.0,4.24,85.4,4,31.9,5.4,2.17,2.0,2.0,True,True,False,True,True,False,False,False,True,False,False,True,False,False,1
24.9,53680.0,3.56,88.1,3,20.8,9.3,1.51,1.54,1.54,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1
21.9,47586.0,2.86,82.0,0,35.0,6.5,3.45,3.48,3.48,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
18.2,47848.0,4.58,80.4,2,34.9,6.8,2.7,2.88,2.82,True,True,True,False,False,False,True,False,False,False,False,True,False,False,0
23.0,29740.5,4.0,71.7,1,35.9,5.5,3.04,2.99,3.07,True,True,False,False,False,True,False,False,True,False,False,True,False,False,0
25.7,32174.0,5.14,70.7,1,30.9,6.5,2.1,2.07,2.17,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1
23.3,26763.0,2.04,82.6,1,33.9,5.9,0.0,0.34,0.44,True,False,True,False,True,False,False,False,False,False,True,False,False,False,1
17.7,61463.0,1.37,82.1,3,33.6,8.8,0.0,0.0,0.02,True,True,False,False,False,False,True,False,False,False,False,False,False,False,1
19.9,25000.0,3.04,85.3,2,46.3,5.4,1.93,1.88,1.85,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0
23.8,37123.0,2.0,85.8,3,14.7,7.0,2.62,2.45,2.43,True,True,True,False,False,False,True,False,True,False,False,False,True,False,0
19.4,25000.0,2.33,78.7,0,18.0,9.3,0.22,0.38,0.41,True,True,False,True,True,False,False,False,False,False,True,False,True,False,1
22.0,25000.0,0.91,96.8,2,30.9,6.7,1.38,1.65,1.58,True,True,True,False,True,False,False,False,False,False,False,False,True,False,0
22.7,29740.5,4.0,73.3,2,20.9,5.5,1.86,1.74,1.74,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0
19.0,25000.0,2.49,78.2,1,32.5,4.2,4.0,3.9,3.9,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0
20.9,47988.0,2.48,88.9,2,16.6,4.6,3.49,3.71,3.74,False,True,True,False,False,True,False,False,False,True,False,False,False,False,0
17.0,25000.0,3.14,76.9,3,18.5,6.2,1.94,1.81,1.74,True,True,False,False,False,True,False,False,False,False,False,True,False,False,1
18.7,29740.5,4.0,82.9,1,54.7,5.5,2.26,2.48,2.44,False,True,True,True,True,False,False,False,True,False,False,False,False,False,1
20.4,32193.0,3.66,77.7,2,27.2,6.6,2.13,2.29,2.29,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0
18.3,25000.0,2.18,78.9,1,15.9,4.8,3.48,3.93,3.96,True,True,False,True,True,False,False,False,False,False,False,False,False,True,0
24.6,25000.0,5.28,71.6,3,28.6,5.0,1.82,2.46,2.39,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0
17.9,34663.0,4.36,88.1,3,42.4,5.2,3.44,3.05,3.18,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
20.0,38455.0,4.54,88.3,0,44.5,3.1,3.8,4.0,4.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
21.3,26302.0,3.43,88.2,2,12.5,4.7,1.7,1.57,1.55,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0
24.2,44629.0,5.4,78.6,2,20.8,4.6,4.0,3.98,3.93,True,True,False,True,True,False,False,False,False,False,False,True,False,False,0
17.8,27845.0,4.64,84.7,2,32.7,10.0,0.0,0.09,0.22,True,True,False,False,True,False,False,True,False,False,False,False,False,False,1
23.6,29977.0,4.25,98.0,0,29.6,7.2,1.02,1.13,1.19,True,True,True,False,False,True,False,False,False,True,False,True,False,False,1
21.0,34579.0,5.3,84.3,3,10.8,3.6,4.0,3.74,3.71,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0
18.8,51855.0,1.83,72.8,2,12.7,2.7,1.06,1.02,1.02,True,True,True,False,False,False,False,False,False,True,False,False,False,False,0
22.0,25000.0,4.25,75.2,1,17.2,3.1,0.86,1.08,1.13,False,True,True,False,False,False,True,True,False,False,False,False,False,False,1
21.4,25000.0,3.13,74.8,0,8.7,8.0,2.14,2.67,2.67,True,False,True,True,False,True,False,True,False,False,False,False,False,False,0
19.7,25000.0,3.06,92.6,3,24.5,3.1,3.03,3.01,3.04,True,True,True,False,False,True,False,False,True,False,False,True,False,False,0
21.2,25000.0,5.04,85.2,1,44.3,8.4,2.04,2.08,2.05,False,True,True,False,False,True,False,True,False,False,False,False,False,False,0
20.2,69964.0,5.78,69.4,1,22.0,5.9,3.82,3.98,3.94,True,True,False,True,False,False,True,False,False,True,False,True,False,False,0
21.2,41925.0,5.65,92.4,1,43.0,5.1,3.74,3.41,3.42,False,True,True,False,True,False,False,False,False,True,False,False,True,False,0
22.5,25000.0,4.01,86.5,0,30.4,3.4,3.47,3.89,3.96,True,True,True,False,True,False,False,False,True,False,False,False,False,False,0
24.5,25000.0,3.58,83.4,1,27.8,7.8,2.14,2.08,2.11,True,True,False,True,False,True,False,False,False,False,False,True,False,False,0
18.3,37185.0,5.61,94.1,0,10.0,6.5,2.88,3.3,3.27,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
25.7,25000.0,2.72,80.2,2,44.0,7.1,3.13,2.63,2.6,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0
17.0,25000.0,6.21,92.9,1,31.4,5.0,1.64,1.88,1.85,True,True,False,False,False,True,False,False,False,False,False,True,False,False,1
20.7,66634.0,3.5,64.3,1,10.8,6.7,0.96,0.32,0.28,True,True,True,True,False,False,True,False,False,False,True,True,False,False,0
22.3,25000.0,3.94,76.1,0,34.6,8.2,2.53,2.35,2.32,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0
21.6,52723.0,3.31,88.3,1,22.9,6.6,2.01,1.88,1.89,False,True,True,False,True,False,False,True,False,False,False,False,True,False,0
19.6,63145.0,4.05,95.4,1,30.7,3.6,2.49,2.29,2.25,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
20.5,29740.5,4.0,72.3,3,32.9,5.5,1.37,1.31,1.31,True,True,False,True,False,False,False,True,False,False,False,False,True,False,0
19.9,25000.0,3.52,78.7,2,44.6,6.9,1.2,1.21,1.19,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
19.7,25193.0,4.2,83.3,1,16.5,8.5,1.85,1.99,1.95,True,True,False,False,False,False,True,False,False,False,False,True,False,False,0
22.9,25000.0,3.86,74.5,2,36.9,6.6,4.0,3.74,3.74,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0
21.8,31972.0,0.76,79.9,3,45.9,7.5,1.64,1.85,1.85,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
19.5,26281.0,7.22,94.7,3,60.2,6.6,3.15,3.14,3.07,True,True,False,True,False,False,True,True,False,False,False,False,True,False,0
23.0,36914.0,6.06,73.7,1,42.6,3.1,4.0,4.0,4.0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,0
21.7,68745.0,2.49,80.1,4,34.3,7.0,2.02,2.33,2.32,True,True,False,False,False,False,True,False,False,False,False,True,False,False,1
22.8,48557.0,3.19,84.2,4,33.3,5.7,3.19,3.7,3.66,True,True,True,False,True,False,False,False,True,False,False,True,False,False,0
22.4,39877.0,3.78,85.7,4,48.6,9.1,2.0,2.04,2.04,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0
19.2,25000.0,4.86,75.1,3,26.6,2.9,2.29,2.5,2.49,False,True,False,True,True,False,False,False,False,False,True,True,False,False,0
19.8,38794.0,4.61,80.6,0,39.6,3.5,1.86,2.17,2.18,True,True,True,False,True,False,False,False,False,False,True,True,False,False,0
22.6,83581.0,2.57,79.7,2,56.3,6.8,1.15,1.14,1.14,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
22.3,29740.5,4.0,84.4,0,28.7,5.5,2.2,2.31,2.32,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0
21.0,29740.5,4.0,72.6,4,5.8,5.5,1.59,1.52,1.46,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
21.3,27021.0,6.35,92.2,0,19.7,5.3,3.58,4.0,3.93,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0
23.8,25000.0,3.21,84.1,0,33.5,5.9,2.42,2.43,2.44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
19.7,48083.0,5.37,90.5,4,20.0,4.6,2.87,3.07,3.09,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
22.2,82936.0,4.49,77.4,2,25.8,7.3,3.19,3.32,3.39,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0
20.6,47341.0,2.89,72.2,7,26.5,4.6,1.5,1.32,1.32,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1
20.5,25000.0,4.76,74.4,2,36.7,6.8,1.39,0.96,1.0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,0
23.4,29740.5,4.0,87.6,1,18.6,5.5,4.0,3.97,4.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,0
22.8,32428.0,5.2,78.5,0,23.0,8.6,0.08,0.0,0.0,True,True,False,True,False,False,True,False,False,True,False,True,False,False,1
22.8,50207.0,2.99,69.0,2,46.9,1.7,3.28,3.17,3.17,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
23.9,25000.0,3.89,83.4,2,24.2,3.6,1.66,2.03,2.05,True,True,False,False,False,True,False,False,False,True,False,True,False,False,0
21.0,25000.0,5.05,79.4,4,38.7,9.6,1.51,1.76,1.84,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0
22.5,161652.0,1.62,79.6,4,30.2,5.7,0.0,0.12,0.12,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
20.3,56794.0,2.5,68.3,2,29.7,4.3,2.23,2.18,2.09,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
21.7,59283.0,4.05,69.9,2,38.9,3.2,1.67,1.51,1.57,False,True,True,False,False,False,True,False,False,True,False,False,False,False,0
20.7,25000.0,4.23,77.6,0,7.7,4.7,2.97,2.57,2.53,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0
21.2,25000.0,3.88,74.6,2,35.3,6.0,2.67,2.7,2.7,True,True,False,True,False,False,False,False,False,True,False,False,False,True,0
22.3,29740.5,4.0,62.400000000000006,1,36.6,5.5,3.45,3.56,3.61,True,True,True,True,False,False,True,False,False,True,False,False,False,False,0
19.2,25000.0,3.87,88.7,1,40.2,6.1,3.57,3.46,3.42,False,True,True,False,True,False,False,False,False,False,True,False,False,False,0
25.6,77671.0,5.33,73.5,2,25.5,2.3,2.13,1.94,1.92,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0
18.8,69299.0,4.42,74.8,1,30.0,5.8,2.01,2.61,2.67,True,True,False,True,False,False,True,False,False,True,False,True,False,False,0
18.3,25000.0,2.55,77.8,2,5.0,6.1,3.6,3.94,3.95,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0
23.5,86712.0,4.21,74.3,3,22.0,6.1,2.62,2.63,2.59,True,True,False,False,False,False,True,False,False,True,False,False,False,False,0
22.7,29657.0,3.9,80.3,2,32.1,5.6,2.23,2.19,2.1,False,True,True,True,False,False,True,False,True,False,False,False,False,False,0
22.4,140594.0,3.13,90.2,3,47.6,3.3,2.47,2.17,2.17,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0
22.4,32429.0,2.03,79.7,4,52.1,3.8,1.75,1.35,1.4,False,True,False,True,True,False,False,True,False,False,False,True,False,False,0
21.0,42012.0,2.47,84.1,1,25.9,7.7,2.49,2.89,2.89,True,True,False,False,False,False,False,False,True,False,False,True,False,False,0
19.0,68868.0,2.9,63.4,5,40.5,4.1,1.56,2.17,2.17,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1
21.2,63996.0,5.38,82.7,4,28.2,4.2,4.0,4.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0
19.5,29740.5,4.0,93.8,2,10.6,5.5,1.65,1.26,1.31,True,True,False,False,True,False,False,False,False,False,False,False,False,False,1
23.1,27318.0,5.59,82.8,4,37.3,3.3,2.05,2.4,2.36,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
20.7,40477.0,2.67,83.0,2,52.0,6.6,1.36,1.74,1.75,True,True,True,False,False,True,False,False,False,False,True,False,True,False,0
19.2,25000.0,3.08,84.3,2,25.4,3.2,3.09,3.16,3.07,True,True,True,True,True,False,False,False,True,False,False,False,False,False,0
20.3,32574.0,3.27,94.5,3,19.1,7.5,0.49,0.36,0.37,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1
21.9,25000.0,3.62,92.8,1,30.8,3.1,3.99,3.57,3.54,False,True,True,False,False,True,False,False,False,True,False,False,False,False,0
19.8,25000.0,4.31,73.8,1,28.5,5.0,2.76,2.35,2.3,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0
19.2,30646.0,4.81,91.6,2,61.3,6.1,3.83,3.48,3.49,True,True,True,False,True,False,False,False,False,False,True,False,False,False,0
21.5,63409.0,5.63,93.0,2,42.1,6.9,2.22,1.89,1.89,True,True,True,True,False,True,False,False,False,False,False,True,False,False,1
21.5,51817.0,1.14,68.3,3,31.6,5.1,2.48,2.43,2.37,False,True,True,True,True,False,False,False,False,True,False,False,False,False,0
